Service Request URL,Service Request,Status,Request Date,Description,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009486&type=new_cs180301154109&viewRole=,DPW000009486,Assigned,"October 8, 2018 8:05 pm","Storm water from the western crown of Longview Drive runs onto and is eroding my property. I ask the RVA DPU SWD and/or the TEO to create a gutter and curb or ditch on the west side of 6827 Longview Drive to redirect storm water into the storm water creek channel. The START point of the gutter or ditch should be the black and white delineation marker. The END / OUTFLOW of the gutter / ditch should be at the existing cement culvert head wall, storm water entry point beneath Longview Drive.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009485&type=new_cs180301154109&viewRole=,DPW000009485,Assigned,"October 8, 2018 7:50 pm","Storm water from the western crown of Longview Drive runs onto and is eroding my property. I ask the RVA DPU SWD and/or the TEO to create a gutter and curb or ditch on the west side of 6827 Longview Drive to redirect storm water into the storm water creek channel. The START point of the gutter or ditch should be the black and white delineation marker. The END / OUTFLOW of the gutter / ditch should be at the existing cement culvert head wall, storm water entry point beneath Longview Drive.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009484&type=new_cs180221194656&viewRole=,DPW000009484,Assigned,"October 8, 2018 6:43 pm",Dead tree branches falling on vehicles,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009483&type=new_cs180221194032&viewRole=,DPW000009483,Assigned,"October 8, 2018 6:36 pm",Alleyway in terrible shape pot holes cannot drive a car behind,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009482&type=new_cs180301154109&viewRole=,DPW000009482,Assigned,"October 8, 2018 6:32 pm",Curb and gutter in bad shape watched an elderly neighbor fall stepping of curbside,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009481&type=new_cs180221194457&viewRole=,DPW000009481,Assigned,"October 8, 2018 6:27 pm",Dead tree on city side dropping branches damaging vehicles,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009480&type=new_cs180221192758&viewRole=,DPW000009480,Assigned,"October 8, 2018 6:23 pm",Alley blocked with furniture debris trash bedding,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002126&type=new_cs180226204420&viewRole=,DPU000002126,Completed,"October 8, 2018 5:03 pm",The street light at the entrance to the alley beside my house is going on and off constantly every night. Please refresh it so it will be consistently on during the evening/night. It is at the alley between my house and Old Brook Square just west of Piney Road.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009478&type=new_cs180221194457&viewRole=,DPW000009478,Assigned,"October 8, 2018 5:02 pm","Hello, A dead/dying tree with about 50% ""death"" is dangerously overhanging power lines at 3016 & 3018 Elllwood Ave, and the 100 block of Belmont Ave. Bark is falling off branches, and some of those branches are about 40 - 50 feet in length. Much of the green on the tree is actually vines growing from the ground. When this tree falls, it will take out power to multiple residences and businesses. This is in the alley on Ellwood on the right hand side. Behind Belmont Butchery. Thanks! Eli",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009477&type=new_cs180221194457&viewRole=,DPW000009477,Assigned,"October 8, 2018 5:02 pm","When exiting on Jeff Davis Hwy from Capital Garage, going north, trees obscure the sight of oncoming traffic.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009475&type=new_cs180221192758&viewRole=,DPW000009475,Assigned,"October 8, 2018 4:52 pm","1. Trash truck did not stop at my address 2. I ordered a new can 3-4 weeks ago, have not received it yet",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009474&type=new_cs180221191046&viewRole=,DPW000009474,Assigned,"October 8, 2018 4:42 pm","I reviewed the comprehensive 2018 RVA tree data base and noticed that three trees on the City of Richmond, VA easement, here in District 4, were NOT included. My December 2017 survey, to include flags and pins, shows that these trees are growing within the RVA City easement of my 6908 South Drive property. Notice the survey flags in each attached photo.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009473&type=new_cs180301154109&viewRole=,DPW000009473,Completed,"October 8, 2018 4:06 pm",Pothole in front of Bililey Funeral Home. A huge pothole.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009472&type=new_cs180221192758&viewRole=,DPW000009472,Assigned,"October 8, 2018 3:59 pm",resident is stating that the trash is over flowing.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002125&type=new_cs180301150531&viewRole=,DPU000002125,Assigned,"October 8, 2018 3:58 pm",Utility hole cover missing/broken,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009471&type=new_cs180301154109&viewRole=,DPW000009471,Completed,"October 8, 2018 3:55 pm",DEEP pothole on Gloucester at Laburnum stop sign.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002124&type=new_cs180228212904&viewRole=,DPU000002124,Assigned,"October 8, 2018 3:45 pm",Citizen called to report a storm drain backed up wit debris.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009470&type=new_cs180221194656&viewRole=,DPW000009470,Assigned,"October 8, 2018 3:41 pm","Citizen has been trying to get the tree trimmed for the last three years , every time it rains , the tree branches will fall off and scratch the top of her roof and the trees( three trees) are located on the side of her home on Pennsylvania avenue",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002123&type=new_cs180228212904&viewRole=,DPU000002123,Assigned,"October 8, 2018 3:16 pm",Caller states the asphalt that lines the ditch is washing away and causing water to accumulate during rains. This is also causing damage to the driveway at the address provided.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002122&type=new_cs180228212904&viewRole=,DPU000002122,Assigned,"October 8, 2018 2:41 pm",Is there anything you all can do to help us with stormwater that collects on our basement floor? Outside drainage? Or anything else.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009465&type=new_cs180221194656&viewRole=,DPW000009465,Assigned,"October 8, 2018 2:34 pm","Please remove the city's tree trunk (STUMP) in front of my address. The city tree was blown down in the last storm. 3818 Fauquier Ave Richmond, VA 23227",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002121&type=new_cs180226204420&viewRole=,DPU000002121,Completed,"October 8, 2018 2:12 pm",light out in alley behind address,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009462&type=new_cs180221194457&viewRole=,DPW000009462,Completed,"October 8, 2018 2:00 pm",Trash trucks can't see coming though the alley overgrown vegetation blocking site causing truck to hit citizen fence and damaging the fence this is the 3rd time Please investigate asap. A1B1,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002120&type=new_cs180228212904&viewRole=,DPU000002120,Assigned,"October 8, 2018 1:54 pm",the culvert pipe was hit and both ends of the pipe have been closed off so water can not run thru,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009461&type=new_cs180221194656&viewRole=,DPW000009461,Completed,"October 8, 2018 1:53 pm",On Monday could you visit this location to determine if this tree is a city tree or not. Ms. Maclin 308-9577 would like to have this tree removed at her own expense but it need to be verified that it is not a city tree.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009459&type=new_cs180221194656&viewRole=,DPW000009459,Assigned,"October 8, 2018 1:49 pm",Mr. Chupek – I think we spoke a couple of years ago about your staff possibly coming to look at our fence line and determine if there was something you could do about the overgrowth and vegetation. Is that a possibility? Is there someone else I should contact? Our building at 2400 Hermitage Road is a city owned facility that RAA uses. Any help would be greatly appreciated. Bryan S. McRay Safety and Risk Management Director 804-254-1140,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002119&type=new_cs180226204420&viewRole=,DPU000002119,Completed,"October 8, 2018 1:44 pm",Caller states the light in the parking lot of the apartment complex went out. She called Dominion and they said it was not their light so it must be COR's light.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009457&type=new_cs180221194656&viewRole=,DPW000009457,Assigned,"October 8, 2018 1:33 pm",Communications called stating citizen called and there is a big tree with the limb hanging in the N bound lane of Chamberlayne Ave. 3 qtrs. of the lane block.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009454&type=new_cs180221194656&viewRole=,DPW000009454,Assigned,"October 8, 2018 1:13 pm",The City took down the tree in front of our house and we are waiting for the stump to be ground. We would love to have it done soon so we can plant some grass seed and have grass before the winter...Please advise.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009452&type=new_cs180221194656&viewRole=,DPW000009452,Assigned,"October 8, 2018 12:59 pm",Trees in front of house dead and one leaning toward house with branch that is about to fall on vehicle if parked under it. One tree is mostly hollow with lots of large holes.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002118&type=new_cs180226204420&viewRole=,DPU000002118,Completed,"October 8, 2018 12:58 pm",Citizen called to report a streetlight that needs repair from a tree.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002117&type=new_cs180226204420&viewRole=,DPU000002117,Completed,"October 8, 2018 12:56 pm",at the corner of the 5500 block where riverside turns into new kent,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009449&type=new_cs180221194656&viewRole=,DPW000009449,Assigned,"October 8, 2018 12:47 pm",Tree ID: 8264 - caller states the trunk is becoming hollow and she is concerned the tree will fall.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009448&type=new_cs180220201343&viewRole=,DPW000009448,Assigned,"October 8, 2018 12:41 pm",Excessive speeding on Rockfalls Drive with a lot of young children who live on this street.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009445&type=new_cs180221192758&viewRole=,DPW000009445,Assigned,"October 8, 2018 12:20 pm",Coach on side of road across the street from us.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009444&type=new_cs180221194032&viewRole=,DPW000009444,Assigned,"October 8, 2018 12:19 pm",Citizen called stating that a portion of gravel was dumped in the back of his property in the alley way and the fence was taken down,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009441&type=new_cs180301154109&viewRole=,DPW000009441,Completed,"October 8, 2018 11:58 am",There is a large area of asphalt sinking and creating a large dip in the street. Maybe a sink hole forming.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000337&type=new_cs180529151322&viewRole=,RPD000000337,Completed,"October 8, 2018 11:56 am",Caller states a black SUV has been sitting in a 2-3 hour parking spot for several days - the back window is busted out. No plates on the back.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002116&type=new_cs180228212904&viewRole=,DPU000002116,Assigned,"October 8, 2018 11:43 am",citizen would like the storm water ditch to be changed to a storm water pipe that is covered do to the fact citizens are getting stuck in the ditch when trying to park,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002115&type=new_cs180226204420&viewRole=,DPU000002115,Completed,"October 8, 2018 11:18 am","says the streetlights are out from 29th St to 32nd St, they have been out for about a month.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002114&type=new_cs180226204420&viewRole=,DPU000002114,Completed,"October 8, 2018 11:09 am",Light seems to be okay but the electric line to it was knocked down,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009432&type=new_cs180301154109&viewRole=,DPW000009432,Completed,"October 8, 2018 11:04 am",a huge pot hole that causes the car to swing into traffic to avoid and it causes car accidents and would like to have workers to fill it in,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009430&type=new_cs180301154109&viewRole=,DPW000009430,Assigned,"October 8, 2018 10:59 am",8042850344 the gutter is broken and he did not want to pour any cement down in the hole and he did not know what he was doing,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009429&type=new_cs180221194457&viewRole=,DPW000009429,Assigned,"October 8, 2018 10:58 am",Blocking Stop sign vegetation is blocking the sign very dangerous to vehicles and citizen walking please investigate asap.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009428&type=new_cs180301154109&viewRole=,DPW000009428,Completed,"October 8, 2018 10:52 am",there is a pothole just when you turn onto E Meredith St from North ave.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009427&type=new_cs180221194656&viewRole=,DPW000009427,Completed,"October 8, 2018 10:52 am",Tree in median,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009425&type=new_cs180221192758&viewRole=,DPW000009425,Assigned,"October 8, 2018 10:46 am",the trash collection came today but the left 2 supercans full of trash still,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002113&type=new_cs180226204420&viewRole=,DPU000002113,Completed,"October 8, 2018 10:41 am",light is located directly in front of 604,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002112&type=new_cs180301142929&viewRole=,DPU000002112,Assigned,"October 8, 2018 10:35 am",The storm drain opening was paved over when Malvern was last given a top coat to seal the street. I have tried reaching you many times with no success. It causes all debris to sweep around the corner onto West Franklin Street.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002111&type=new_cs180228155543&viewRole=,DPU000002111,Assigned,"October 8, 2018 10:33 am",2 sinkholes located on the north and south side of the side walk located in the grass right by the side walk,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002110&type=new_cs180228212904&viewRole=,DPU000002110,Assigned,"October 8, 2018 10:28 am",need to have a new ditch put in,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002109&type=new_cs180228212504&viewRole=,DPU000002109,Assigned,"October 8, 2018 10:27 am",Boat launch (technically a basin) at Ancarrow's Landing is unusable... 6 inches of mud are caked along the sides making walking up to enter a boat impossible without carrying a ton of filth with you. The mud/filth that's collecting there smells.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009420&type=new_cs180221194656&viewRole=,DPW000009420,Assigned,"October 8, 2018 10:24 am",resident is calling in because there is a dead tree in front of her location,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009419&type=new_cs180221192758&viewRole=,DPW000009419,Completed,"October 8, 2018 10:23 am",Storm debris has been piled up in the alley behind 811 W 29th Street for a month.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009417&type=new_cs180221192758&viewRole=,DPW000009417,Assigned,"October 8, 2018 10:14 am",Brush Debri,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009413&type=new_cs180221194656&viewRole=,DPW000009413,Assigned,"October 8, 2018 9:52 am",asking that the tree stump be picked up it has been pulled out of the ground but the never came to pick the stump back up located in the alley,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009412&type=new_cs180221194457&viewRole=,DPW000009412,Assigned,"October 8, 2018 9:44 am","Low tree limbs are scratching cars and do not allow full street parking, and you have to duck down to walk on the sidewalk.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002108&type=new_cs180226204420&viewRole=,DPU000002108,Completed,"October 8, 2018 9:44 am",in the alley between clay and Catherine st right outside of fence,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009411&type=new_cs180220201343&viewRole=,DPW000009411,Assigned,"October 8, 2018 9:43 am",I have space for what looks like used to be a driveway on the side of my house but it looks like the curb had been flattened out at one point I would like to just see if I could talk to someone or see what the process would be like to get it turned back into a working driveway with offstreet parking .,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009405&type=new_cs180221194251&viewRole=,DPW000009405,Completed,"October 8, 2018 8:36 am",the traffic light hold traffic at 15 seconds no one can travel in any direction.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009404&type=new_cs180221194423&viewRole=,DPW000009404,Assigned,"October 8, 2018 8:28 am",Stop sign is missing on the corner of Stratford Road and Forest Hill Ave.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009403&type=new_cs180221194457&viewRole=,DPW000009403,Assigned,"October 8, 2018 8:08 am",Each day i take my chances pulling out from my cul de sac in to oncoming traffic. All of my neighbors have reached out about this. Beside the condos on forest hill...not far from Langdon dr. 5585 forest hill is an abandoned lot. PLEASE CUT IT BACK SO I CAN LIVE. GRATEFUL IF YOU CAN MAINTAIN THAT OR TICKET THE PROPERTY OWNER.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009402&type=new_cs180301154109&viewRole=,DPW000009402,Completed,"October 8, 2018 8:04 am",in front bus stop Number 69,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009399&type=new_cs180301154109&viewRole=,DPW000009399,Assigned,"October 8, 2018 6:42 am",Water main is leaking in the middle of the street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009398&type=new_cs180221194656&viewRole=,DPW000009398,Assigned,"October 8, 2018 3:34 am",Stump needs to be removed in front of home. City removed tree earlier this year.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002107&type=new_cs180226204420&viewRole=,DPU000002107,Completed,"October 7, 2018 10:53 pm",Light above the bus stop in the 100 block of N. 8th St. is out.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009397&type=new_cs180301154109&viewRole=,DPW000009397,Completed,"October 7, 2018 10:41 pm","Pothole on intersection of W 15th street and Porter st in Manchester. It was small, but is enlarging due to vehicles bumping into it. Bad for cars too!",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009396&type=new_cs180221194656&viewRole=,DPW000009396,Assigned,"October 7, 2018 10:14 pm",Trees near Ruffin and Davee Rds. need to be trimmed. Obstructed view when leaving this intersection. Can’t see approaching traffic,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009395&type=new_cs180221194656&viewRole=,DPW000009395,Assigned,"October 7, 2018 10:09 pm",City trees near this address need to be trimmed. Obstructed view from intersection of Davee and Ruffin Rds.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009394&type=new_cs180221194457&viewRole=,DPW000009394,Assigned,"October 7, 2018 9:10 pm",The Shrubbery and bushes around the Davee Gardens sign needs to be trimmed. Unable to see full sign. Thanks.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009393&type=new_cs180221194457&viewRole=,DPW000009393,Assigned,"October 7, 2018 9:02 pm",Tall grass blocking the side walk. This is a safety issue. Children walking to the bus stop must walk in the street in front of traffic. This is city property.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009392&type=new_cs180221194457&viewRole=,DPW000009392,Assigned,"October 7, 2018 8:58 pm",Tall grass blocking the sidewalk. Pedestrians have to walk in the street. Also lots of trash.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002106&type=new_cs180301153010&viewRole=,DPU000002106,Completed,"October 7, 2018 8:07 pm",Water manhole cover missing in front of residence located at 3522 Moody Avenue. Resident has marked the location with a white marking and brick to alleviate persons from hurting themselves when walking in this grassy area. Cover has been missing for over a week.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002105&type=new_cs180226204420&viewRole=,DPU000002105,Completed,"October 7, 2018 8:01 pm",Light in the middle of the 3300 block of Semmes Ave is out.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009391&type=new_cs180301154109&viewRole=,DPW000009391,Completed,"October 7, 2018 6:09 pm",A large pothole is in the street in front of 2819 Griffin Ave.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009390&type=new_cs180301154109&viewRole=,DPW000009390,Completed,"October 7, 2018 5:41 pm",Riverside Drive from the Pony Pasture to the Huguenot Bridge has been severely damaged by rain & storms. Many sections allow only one-way traffic due to washed out roadsides & overgrowth of weeds and trees. This area has been neglected for close to a year now. We walk it everyday & are more and more disappointed with the lack of care to this beautiful area.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009387&type=new_cs180301154109&viewRole=,DPW000009387,Assigned,"October 7, 2018 4:13 pm","The brick sidewalk in front of 3105 E Marshall St has several areas where bricks are missing, loose, crumbling and/or uneven. This presents a danger to pedestrians who may turn an ankle. With new businesses opening in this block along with new housing being constructed, the increased foot traffic makes this the perfect time to repair or replace this section of sidewalk.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002104&type=new_cs180226204420&viewRole=,DPU000002104,Completed,"October 7, 2018 2:36 pm","At the corner of Forest Hill in Pineway, the two nearest streetlights are out. The streetlight on the north side of the street, just west of Pineway, is out completely, and the one on the south side of the street, just east of Pineway, is cycling on and off.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009385&type=new_cs180221194032&viewRole=,DPW000009385,Assigned,"October 7, 2018 2:05 pm",Alley needs to be graded and have more gravel laid,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009383&type=new_cs180301154109&viewRole=,DPW000009383,Assigned,"October 7, 2018 1:13 pm","Boulevard headed North just in front of bridge over RMA, several bad potholes (possibly sinkholes!).",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002103&type=new_cs180226204420&viewRole=,DPU000002103,Completed,"October 7, 2018 12:01 pm","A new utility pole was installed from tornado damage, but the streetlight connected to it wasn't hooked up.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009382&type=new_cs180301154109&viewRole=,DPW000009382,Completed,"October 7, 2018 10:16 am",Please fix. Multiple requests.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009381&type=new_cs180301154109&viewRole=,DPW000009381,Completed,"October 7, 2018 10:15 am",Pothole. Has orange cone in it. Please repair.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009380&type=new_cs180301154109&viewRole=,DPW000009380,Completed,"October 7, 2018 10:10 am",While driving down Broad Street from the city - heading east - there is a large pothole in the left travel lane located perpendicular to the I-95 ramp and also near the cement median This pothole has been filled. Thank you,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009379&type=new_cs180221194423&viewRole=,DPW000009379,Assigned,"October 7, 2018 9:22 am",Requesting to remove the No Parking sign in place at 4712 Grove Avenue preventing residents and guests from using around 3 parking spaces. The bus stop that was at the corner of Grove and Wisteria was taken out over a year ago. There should be no need for a No Parking sign any more.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009378&type=new_cs180301154109&viewRole=,DPW000009378,Completed,"October 7, 2018 9:15 am",Large pothole on Wisteria Avenue at Hanover. There has been a traffic cone or hurdle displayed on top for months. Two cars can not pass the area and the grass strips of home owner properties on either sides have serious damage now due to that. Most of Wisteria is in need of paving as there are many bumps holes and worn patches of road.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009377&type=new_cs180221192758&viewRole=,DPW000009377,Assigned,"October 7, 2018 7:02 am",Store customers and drug dealers just use the street as a trash can,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002102&type=new_cs180226204420&viewRole=,DPU000002102,Completed,"October 7, 2018 6:43 am",The alley behind the church,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002101&type=new_cs180226204420&viewRole=,DPU000002101,Completed,"October 7, 2018 6:40 am",The light is primarily Out. flicks online occasionally,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002100&type=new_cs180226204420&viewRole=,DPU000002100,Completed,"October 7, 2018 6:36 am",Streetlights that reaches into the intersection is out,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002099&type=new_cs180226204420&viewRole=,DPU000002099,Completed,"October 7, 2018 6:33 am",Light out,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002098&type=new_cs180226204420&viewRole=,DPU000002098,Completed,"October 6, 2018 11:09 pm",Light on the southbound side of 100 W Commerce Rd is out.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002097&type=new_cs180226204420&viewRole=,DPU000002097,Completed,"October 6, 2018 11:00 pm",Light on the northeast corner of 4th & Stockton St is out.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009376&type=new_cs180301154109&viewRole=,DPW000009376,Completed,"October 6, 2018 9:59 pm",A large pothole is in the street in front of 2819 Griffin Ave.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009375&type=new_cs180301154109&viewRole=,DPW000009375,Completed,"October 6, 2018 3:54 pm",Lombardy place needs repair. Refer to photo if this worthless site includes it.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009374&type=new_cs180301154109&viewRole=,DPW000009374,Completed,"October 6, 2018 3:49 pm","Lombardy Pl needs to be repaired, Danger to the elderly",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009373&type=new_cs180301154109&viewRole=,DPW000009373,Completed,"October 6, 2018 3:42 pm",Lombardy Pl needs to be repaved or potholes filled. Hazardous for elderly folks trying to get into our church.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009372&type=new_cs180221194423&viewRole=,DPW000009372,Assigned,"October 6, 2018 3:36 pm",sign needs to be replaced or fixed.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002096&type=new_cs180226204420&viewRole=,DPU000002096,Completed,"October 6, 2018 3:33 pm",Alley light behind our house has been out for several weeks.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009371&type=new_cs180221194423&viewRole=,DPW000009371,Assigned,"October 6, 2018 3:28 pm",sign pole is severely bent so that thru traffic cannot see it,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009370&type=new_cs180221194423&viewRole=,DPW000009370,Assigned,"October 6, 2018 3:16 pm","This is an existing sign BEHIND 1627 Monument Ave, next to the metal awning. The sign has been twisted badly due to an impact from a vehicle.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001593&type=new_cs180301161330&viewRole=,PDR000001593,Completed,"October 6, 2018 2:26 pm","Large white box truck parked on the street, inspection sticker expired in July. Never moves and obstructs view at stop sign at intersection of Luray Ave and Accomac St.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009369&type=new_cs180301154109&viewRole=,DPW000009369,Completed,"October 6, 2018 1:09 pm",Repaired pothole in the westbound lane of Westbrook at its intersection with Brook is sinking and needs to be repaired. It seems to sink further every day,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009368&type=new_cs180221192758&viewRole=,DPW000009368,Assigned,"October 6, 2018 12:56 pm",5119 Evelyn Byrd Road 23225,,,,
