Service Request URL,Service Request,Status,Request Date,Description,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124674&type=new_cs180221194656&viewRole=,101000124674,Assigned,"June 13, 2018 9:49 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287775-101000124652&type=new_cs180301154109&viewRole=,287775-101000124652,Completed,"June 13, 2018 10:15 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124683&type=new_cs180301154109&viewRole=,101000124683,Completed,"June 13, 2018 9:59 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124677&type=new_cs180301142929&viewRole=,101000124677,Completed,"June 13, 2018 9:52 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124674&type=new_cs180221194656&viewRole=,101000124674,Assigned,"June 13, 2018 9:49 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124670&type=new_cs180221194032&viewRole=,101000124670,Assigned,"June 13, 2018 9:41 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124667&type=new_cs180301154109&viewRole=,101000124667,Assigned,"June 13, 2018 9:40 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124666&type=new_cs180301142929&viewRole=,101000124666,Assigned,"June 13, 2018 9:39 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124665&type=new_cs180301142929&viewRole=,101000124665,Completed,"June 13, 2018 9:37 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124662&type=new_cs180221194457&viewRole=,101000124662,Assigned,"June 13, 2018 9:35 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124658&type=new_cs180221194656&viewRole=,101000124658,Assigned,"June 13, 2018 9:26 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124657&type=new_cs180221194656&viewRole=,101000124657,Assigned,"June 13, 2018 9:25 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124653&type=new_cs180301154109&viewRole=,101000124653,Completed,"June 13, 2018 9:15 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124651&type=new_cs180221192758&viewRole=,101000124651,Assigned,"June 13, 2018 9:11 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124650&type=new_cs180228155543&viewRole=,101000124650,Assigned,"June 13, 2018 9:09 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124648&type=new_cs180301142929&viewRole=,101000124648,Assigned,"June 13, 2018 9:01 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124639&type=new_cs180221192758&viewRole=,101000124639,Assigned,"June 13, 2018 8:46 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124631&type=new_cs180301142929&viewRole=,101000124631,Completed,"June 13, 2018 8:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124629&type=new_cs180221194656&viewRole=,101000124629,Assigned,"June 13, 2018 8:29 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124621&type=new_cs180301154109&viewRole=,101000124621,Completed,"June 13, 2018 7:54 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124616&type=new_cs180301154109&viewRole=,101000124616,Completed,"June 13, 2018 7:46 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124614&type=new_cs180221192758&viewRole=,101000124614,Assigned,"June 13, 2018 7:41 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124613&type=new_cs180221192659&viewRole=,101000124613,Completed,"June 13, 2018 7:38 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124611&type=new_cs180221192758&viewRole=,101000124611,Assigned,"June 13, 2018 7:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124609&type=new_cs180301142929&viewRole=,101000124609,Completed,"June 13, 2018 7:24 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124606&type=new_cs180221194656&viewRole=,101000124606,Assigned,"June 13, 2018 7:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124603&type=new_cs180221194032&viewRole=,101000124603,Assigned,"June 13, 2018 6:50 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124602&type=new_cs180301154109&viewRole=,101000124602,Completed,"June 13, 2018 6:41 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287692-101000124595&type=new_cs180226204420&viewRole=,287692-101000124595,Assigned,"June 12, 2018 9:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287694-101000124596&type=new_cs180226204420&viewRole=,287694-101000124596,Assigned,"June 12, 2018 9:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287627-101000124590&type=new_cs180301154109&viewRole=,287627-101000124590,Completed,"June 12, 2018 5:15 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124580&type=new_cs180301142929&viewRole=,101000124580,Assigned,"June 12, 2018 3:50 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124577&type=new_cs180221194656&viewRole=,101000124577,Completed,"June 12, 2018 3:38 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124570&type=new_cs180301154109&viewRole=,101000124570,Completed,"June 12, 2018 3:22 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124566&type=new_cs180301142929&viewRole=,101000124566,Assigned,"June 12, 2018 3:11 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287597-101000124541&type=new_cs180301154109&viewRole=,287597-101000124541,Completed,"June 12, 2018 3:00 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287598-101000124540&type=new_cs180301154109&viewRole=,287598-101000124540,Completed,"June 12, 2018 2:59 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124559&type=new_cs180228155543&viewRole=,101000124559,Completed,"June 12, 2018 2:51 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124557&type=new_cs180221194423&viewRole=,101000124557,Assigned,"June 12, 2018 2:36 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124549&type=new_cs180221194656&viewRole=,101000124549,Assigned,"June 12, 2018 2:17 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287576-101000124515&type=new_cs180301154109&viewRole=,287576-101000124515,Completed,"June 12, 2018 2:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124537&type=new_cs180221192758&viewRole=,101000124537,Assigned,"June 12, 2018 1:46 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287572-101000124503&type=new_cs180301154109&viewRole=,287572-101000124503,Completed,"June 12, 2018 1:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287573-101000124502&type=new_cs180301154109&viewRole=,287573-101000124502,Completed,"June 12, 2018 1:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124526&type=new_cs180221194656&viewRole=,101000124526,Assigned,"June 12, 2018 1:26 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124525&type=new_cs180301154109&viewRole=,101000124525,Completed,"June 12, 2018 1:22 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124524&type=new_cs180221194032&viewRole=,101000124524,Assigned,"June 12, 2018 1:19 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124514&type=new_cs180301154109&viewRole=,101000124514,Completed,"June 12, 2018 1:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124484&type=new_cs180221194656&viewRole=,101000124484,Assigned,"June 12, 2018 12:41 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124480&type=new_cs180221194656&viewRole=,101000124480,Assigned,"June 12, 2018 12:36 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124479&type=new_cs180221194656&viewRole=,101000124479,Assigned,"June 12, 2018 12:34 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124478&type=new_cs180221194656&viewRole=,101000124478,Completed,"June 12, 2018 12:31 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124475&type=new_cs180221194656&viewRole=,101000124475,Assigned,"June 12, 2018 12:28 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124474&type=new_cs180221194656&viewRole=,101000124474,Assigned,"June 12, 2018 12:26 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124501&type=new_cs180301154109&viewRole=,101000124501,Completed,"June 12, 2018 12:25 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124472&type=new_cs180221194656&viewRole=,101000124472,Completed,"June 12, 2018 12:23 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124499&type=new_cs180301154109&viewRole=,101000124499,Completed,"June 12, 2018 12:23 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124498&type=new_cs180221194656&viewRole=,101000124498,Assigned,"June 12, 2018 12:22 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124496&type=new_cs180221194656&viewRole=,101000124496,Assigned,"June 12, 2018 12:18 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124494&type=new_cs180221194656&viewRole=,101000124494,Assigned,"June 12, 2018 12:16 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124493&type=new_cs180301154109&viewRole=,101000124493,Assigned,"June 12, 2018 12:15 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124491&type=new_cs180221194656&viewRole=,101000124491,Assigned,"June 12, 2018 12:09 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124485&type=new_cs180221194656&viewRole=,101000124485,Assigned,"June 12, 2018 11:42 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124481&type=new_cs180221194656&viewRole=,101000124481,Completed,"June 12, 2018 11:38 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124477&type=new_cs180301142929&viewRole=,101000124477,Assigned,"June 12, 2018 11:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124469&type=new_cs180301154109&viewRole=,101000124469,Completed,"June 12, 2018 11:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124467&type=new_cs180301154109&viewRole=,101000124467,Assigned,"June 12, 2018 11:12 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124466&type=new_cs180221194656&viewRole=,101000124466,Assigned,"June 12, 2018 11:11 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287531-101000124434&type=new_cs180226204420&viewRole=,287531-101000124434,Assigned,"June 12, 2018 11:01 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124459&type=new_cs180220201343&viewRole=,101000124459,Assigned,"June 12, 2018 11:01 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124451&type=new_cs180226204420&viewRole=,101000124451,Assigned,"June 12, 2018 10:34 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124448&type=new_cs180301142929&viewRole=,101000124448,Completed,"June 12, 2018 10:29 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124443&type=new_cs180226204420&viewRole=,101000124443,Assigned,"June 12, 2018 10:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124438&type=new_cs180301154109&viewRole=,101000124438,Completed,"June 12, 2018 10:06 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124435&type=new_cs180226204420&viewRole=,101000124435,Assigned,"June 12, 2018 10:03 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124431&type=new_cs180221194251&viewRole=,101000124431,Completed,"June 12, 2018 9:53 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124430&type=new_cs180221194656&viewRole=,101000124430,Completed,"June 12, 2018 9:50 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124423&type=new_cs180301154109&viewRole=,101000124423,Completed,"June 12, 2018 9:43 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124412&type=new_cs180221194656&viewRole=,101000124412,Assigned,"June 12, 2018 9:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287495-101000124384&type=new_cs180301154109&viewRole=,287495-101000124384,Completed,"June 12, 2018 9:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124411&type=new_cs180301142929&viewRole=,101000124411,Assigned,"June 12, 2018 9:13 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124408&type=new_cs180221190731&viewRole=,101000124408,Completed,"June 12, 2018 9:10 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124406&type=new_cs180226204420&viewRole=,101000124406,Assigned,"June 12, 2018 9:09 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124398&type=new_cs180221194656&viewRole=,101000124398,Assigned,"June 12, 2018 8:52 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124394&type=new_cs180301142929&viewRole=,101000124394,Assigned,"June 12, 2018 8:38 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124392&type=new_cs180301154109&viewRole=,101000124392,Completed,"June 12, 2018 8:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287473-101000124368&type=new_cs180301154109&viewRole=,287473-101000124368,Completed,"June 12, 2018 8:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124382&type=new_cs180221194251&viewRole=,101000124382,Completed,"June 12, 2018 8:12 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287469-101000124363&type=new_cs180301154109&viewRole=,287469-101000124363,Completed,"June 12, 2018 8:00 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124377&type=new_cs180221194656&viewRole=,101000124377,Assigned,"June 12, 2018 7:50 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124374&type=new_cs180301154109&viewRole=,101000124374,Completed,"June 12, 2018 7:42 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124358&type=new_cs180221194656&viewRole=,101000124358,Assigned,"June 12, 2018 7:39 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124354&type=new_cs180221194656&viewRole=,101000124354,Completed,"June 12, 2018 7:24 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124366&type=new_cs180301154109&viewRole=,101000124366,Assigned,"June 12, 2018 7:07 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124365&type=new_cs180221194032&viewRole=,101000124365,Completed,"June 12, 2018 7:04 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124361&type=new_cs180221194656&viewRole=,101000124361,Assigned,"June 12, 2018 6:59 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287445-101000124353&type=new_cs180226204420&viewRole=,287445-101000124353,Assigned,"June 11, 2018 11:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287421-101000124350&type=new_cs180301154109&viewRole=,287421-101000124350,Completed,"June 11, 2018 9:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287393-101000124349&type=new_cs180226204420&viewRole=,287393-101000124349,Assigned,"June 11, 2018 7:15 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287385-101000124347&type=new_cs180301154109&viewRole=,287385-101000124347,Completed,"June 11, 2018 7:00 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287381-101000124346&type=new_cs180301154109&viewRole=,287381-101000124346,Completed,"June 11, 2018 6:31 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124343&type=new_cs180226204420&viewRole=,101000124343,Assigned,"June 11, 2018 4:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124342&type=new_cs180301154109&viewRole=,101000124342,Completed,"June 11, 2018 4:16 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287347-101000124324&type=new_cs180226204420&viewRole=,287347-101000124324,Assigned,"June 11, 2018 4:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124333&type=new_cs180226204420&viewRole=,101000124333,Assigned,"June 11, 2018 3:40 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287337-101000124309&type=new_cs180226204420&viewRole=,287337-101000124309,Assigned,"June 11, 2018 3:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124306&type=new_cs180221194656&viewRole=,101000124306,Assigned,"June 11, 2018 3:21 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124304&type=new_cs180221194656&viewRole=,101000124304,Assigned,"June 11, 2018 3:18 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124328&type=new_cs180301142929&viewRole=,101000124328,Assigned,"June 11, 2018 3:17 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124302&type=new_cs180221194656&viewRole=,101000124302,Assigned,"June 11, 2018 3:16 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124320&type=new_cs180221194656&viewRole=,101000124320,Assigned,"June 11, 2018 3:00 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124303&type=new_cs180301154109&viewRole=,101000124303,Completed,"June 11, 2018 2:17 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124295&type=new_cs180221192659&viewRole=,101000124295,Completed,"June 11, 2018 2:07 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124292&type=new_cs180301142929&viewRole=,101000124292,Completed,"June 11, 2018 2:03 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124291&type=new_cs180221194656&viewRole=,101000124291,Assigned,"June 11, 2018 2:03 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124289&type=new_cs180221194457&viewRole=,101000124289,Assigned,"June 11, 2018 2:02 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287314-101000124261&type=new_cs180301154109&viewRole=,287314-101000124261,Completed,"June 11, 2018 2:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287310-101000124263&type=new_cs180226204420&viewRole=,287310-101000124263,Assigned,"June 11, 2018 2:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287317-101000124264&type=new_cs180301154109&viewRole=,287317-101000124264,Completed,"June 11, 2018 2:01 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124287&type=new_cs180221194457&viewRole=,101000124287,Assigned,"June 11, 2018 1:58 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124282&type=new_cs180221194457&viewRole=,101000124282,Assigned,"June 11, 2018 1:54 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124274&type=new_cs180301142929&viewRole=,101000124274,Assigned,"June 11, 2018 1:27 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124271&type=new_cs180301142929&viewRole=,101000124271,Assigned,"June 11, 2018 1:18 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124272&type=new_cs180301142929&viewRole=,101000124272,Assigned,"June 11, 2018 1:18 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124268&type=new_cs180301154109&viewRole=,101000124268,Assigned,"June 11, 2018 1:12 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124267&type=new_cs180301142929&viewRole=,101000124267,Assigned,"June 11, 2018 1:07 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124258&type=new_cs180301142929&viewRole=,101000124258,Assigned,"June 11, 2018 12:56 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124246&type=new_cs180221194423&viewRole=,101000124246,Assigned,"June 11, 2018 12:30 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124241&type=new_cs180221194656&viewRole=,101000124241,Completed,"June 11, 2018 12:21 pm",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287282-101000124213&type=new_cs180301154109&viewRole=,287282-101000124213,Completed,"June 11, 2018 11:59 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124210&type=new_cs180221194656&viewRole=,101000124210,Assigned,"June 11, 2018 11:54 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124231&type=new_cs180221194423&viewRole=,101000124231,Assigned,"June 11, 2018 11:53 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124205&type=new_cs180221194656&viewRole=,101000124205,Assigned,"June 11, 2018 11:51 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124203&type=new_cs180221194656&viewRole=,101000124203,Assigned,"June 11, 2018 11:49 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124202&type=new_cs180221194656&viewRole=,101000124202,Assigned,"June 11, 2018 11:47 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124218&type=new_cs180221194656&viewRole=,101000124218,Assigned,"June 11, 2018 11:25 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124217&type=new_cs180221191046&viewRole=,101000124217,Assigned,"June 11, 2018 11:11 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124214&type=new_cs180301154109&viewRole=,101000124214,Assigned,"June 11, 2018 11:02 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124215&type=new_cs180221194656&viewRole=,101000124215,Assigned,"June 11, 2018 11:02 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=287268-101000124181&type=new_cs180301154109&viewRole=,287268-101000124181,Completed,"June 11, 2018 10:59 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124180&type=new_cs180221194656&viewRole=,101000124180,Assigned,"June 11, 2018 10:56 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124208&type=new_cs180301154109&viewRole=,101000124208,Assigned,"June 11, 2018 10:54 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124209&type=new_cs180301154109&viewRole=,101000124209,Completed,"June 11, 2018 10:54 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124206&type=new_cs180301153010&viewRole=,101000124206,Assigned,"June 11, 2018 10:53 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124204&type=new_cs180221194656&viewRole=,101000124204,Assigned,"June 11, 2018 10:50 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124197&type=new_cs180226204420&viewRole=,101000124197,Assigned,"June 11, 2018 10:39 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124196&type=new_cs180301154109&viewRole=,101000124196,Completed,"June 11, 2018 10:36 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124195&type=new_cs180221194032&viewRole=,101000124195,Assigned,"June 11, 2018 10:35 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124194&type=new_cs180221194656&viewRole=,101000124194,Assigned,"June 11, 2018 10:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124191&type=new_cs180301154109&viewRole=,101000124191,Completed,"June 11, 2018 10:23 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124161&type=new_cs180221194656&viewRole=,101000124161,Assigned,"June 11, 2018 10:16 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124188&type=new_cs180226204420&viewRole=,101000124188,Assigned,"June 11, 2018 10:12 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124187&type=new_cs180221192758&viewRole=,101000124187,Completed,"June 11, 2018 10:10 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124183&type=new_cs180301154109&viewRole=,101000124183,Completed,"June 11, 2018 10:06 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124179&type=new_cs180301154109&viewRole=,101000124179,Completed,"June 11, 2018 9:56 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124176&type=new_cs180221194656&viewRole=,101000124176,Assigned,"June 11, 2018 9:43 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124171&type=new_cs180221194656&viewRole=,101000124171,Assigned,"June 11, 2018 9:35 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124170&type=new_cs180301154109&viewRole=,101000124170,Assigned,"June 11, 2018 9:32 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124167&type=new_cs180301142929&viewRole=,101000124167,Completed,"June 11, 2018 9:29 am",,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000124162&type=new_cs180301142929&viewRole=,101000124162,Completed,"June 11, 2018 9:19 am",,,,,,
