Service Request URL,Service Request,Status,Request Date,Description,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002496&type=new_cs180301154109&viewRole=,DPW000002496,Completed,"July 10, 2018 10:31 am",2 potholes located at corner has been filled before but activity at corner has caused filling to come out and hole to get deeper,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002495&type=new_cs180301154109&viewRole=,DPW000002495,Completed,"July 10, 2018 10:28 am",Citizen called to report a pothole in this location,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002493&type=new_cs180221194032&viewRole=,DPW000002493,Completed,"July 10, 2018 10:07 am",Please repair the alley at this location gravel was wash out from rain. Alley behind this location extends to 20th St.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002491&type=new_cs180301154109&viewRole=,DPW000002491,Assigned,"July 10, 2018 10:03 am",Sidewalk 'tactile paving' totally crumbled in pieces on corner of 22nd and Semmes (North-west corner). Potentially dangerous to the visually impaired.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000478&type=new_cs180226204420&viewRole=,DPU000000478,Completed,"July 10, 2018 9:53 am","This light was reported in May; however, it has not been repaired yet.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002490&type=new_cs180301154109&viewRole=,DPW000002490,Completed,"July 10, 2018 9:52 am",pot hole between decatur and everett st,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002489&type=new_cs180221192758&viewRole=,DPW000002489,Completed,"July 10, 2018 9:51 am","Hello, Today is our recycling day, and per usual we left our strom/yard overflow debris in the alley behind 811 W 29th Street to be picked up. (Pickup has occured in this location in the past) However, trash pickup has already occurred in the alley but they missed our pile. (I'm wondering if it was skipped due to others storing large piles of mulch and work trucks in the alley making passing difficult)",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002488&type=new_cs180301154109&viewRole=,DPW000002488,Completed,"July 10, 2018 9:50 am",hole in middle of street,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002487&type=new_cs180221194656&viewRole=,DPW000002487,Assigned,"July 10, 2018 9:46 am",Tree ID: 62386 - Caller requests the stump be removed.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002486&type=new_cs180220201343&viewRole=,DPW000002486,Assigned,"July 10, 2018 9:46 am",the gutter is eating into the road and eroding,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002483&type=new_cs180221194656&viewRole=,DPW000002483,Assigned,"July 10, 2018 9:24 am",Cary Court owner and security guard is very concerned with the tilted tree in front of Ginger Thai. It was blown over years ago. Another tree in a similar condition was removed. They do not feel the policy is being applied evenly.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002479&type=new_cs180221192758&viewRole=,DPW000002479,Completed,"July 10, 2018 9:09 am","the trash is on the main street , right in front of the church by ford avenue and Sussex street collectors always forget to pick it up and it's always overflown with trash",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000477&type=new_cs180228212904&viewRole=,DPU000000477,Completed,"July 10, 2018 9:06 am",Says that when it rains the water is backed up and goes into the basement of his house.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002478&type=new_cs180301154109&viewRole=,DPW000002478,Completed,"July 10, 2018 9:04 am",one pothole directly in front Advance Auto and another two on the exit to roseneath. One of the potholes is so large and caused damage to my vehicle.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002477&type=new_cs180221194032&viewRole=,DPW000002477,Completed,"July 10, 2018 8:59 am","Large pot holes in the alley between Leigh and W Clay, between Summit and Highpoint.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002476&type=new_cs180221194251&viewRole=,DPW000002476,Completed,"July 10, 2018 8:58 am",Traffic light is just flashing.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002475&type=new_cs180221194032&viewRole=,DPW000002475,Completed,"July 10, 2018 8:49 am",the crew and graded and put in gravel. they did not put down enough gravel. and left two large areas without any gravels. when it rains the areas without gravel is pushing the water into citizen Garage. case that was closed DPW00000435,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002474&type=new_cs180221194032&viewRole=,DPW000002474,Completed,"July 10, 2018 8:42 am",repair the alley it's horrendous and causing major wear to my vehicles,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002473&type=new_cs180221194656&viewRole=,DPW000002473,Assigned,"July 10, 2018 8:41 am","tree in alley need limbs trimmed, limbs are covering the globe, light plaster cover around the globe has fallen and is hanging around the globe",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000476&type=new_cs180228212904&viewRole=,DPU000000476,Assigned,"July 10, 2018 8:41 am",Citizen is requesting the concrete on the storm drain be lifted because the concrete has caved in and it needs to be repaired as soon as possible.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002471&type=new_cs180301154109&viewRole=,DPW000002471,Assigned,"July 10, 2018 8:35 am","Citizen called to report the broken white lines at this intersection, stated drivers can barely see them and it needs to be repaint.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000475&type=new_cs180228212904&viewRole=,DPU000000475,Assigned,"July 10, 2018 8:34 am",Caller states the two drains at the corner of her property are clogged and it is causing flooding when it rains. She states during the last heavy rain she had water enter her basement.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002470&type=new_cs180221194656&viewRole=,DPW000002470,Assigned,"July 10, 2018 8:29 am",Tree needs trimming. It is blocking/obscuring the view of the street and limbs are scratching cars as they pass.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002469&type=new_cs180221194423&viewRole=,DPW000002469,Assigned,"July 10, 2018 8:16 am",there used to be a bus stop at location. no longer a bus stop would to have sign removed. which would free up parking spaces,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000102&type=new_cs180327173306&viewRole=,RPD000000102,Completed,"July 10, 2018 8:09 am",some dump termite infested lumber in the alley behind home .,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002468&type=new_cs180221194457&viewRole=,DPW000002468,Assigned,"July 10, 2018 8:04 am",Overgrown vegetation completely blocks visibility of a speed limit sign that is across the street from 3931 Kenmore.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002467&type=new_cs180301154109&viewRole=,DPW000002467,Completed,"July 10, 2018 7:56 am",the pot hole in on laburnum ave going towards I 95 very large pot hole,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002466&type=new_cs180221194656&viewRole=,DPW000002466,Assigned,"July 10, 2018 7:51 am",Citizen called to report multiple dead trees in this park,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002465&type=new_cs180301154109&viewRole=,DPW000002465,Completed,"July 10, 2018 7:49 am","Large, deep pot hole near this address. Caller states it is in the middle of the street.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002463&type=new_cs180301154109&viewRole=,DPW000002463,Completed,"July 10, 2018 7:43 am",Citizen stated there is a massive pothole at this location.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002462&type=new_cs180221192758&viewRole=,DPW000002462,Assigned,"July 10, 2018 7:17 am","Several months ago, the 2600 block of Grayland was told to move their trash cans to the front of their houses to make room for construction in the alley. The construction has long been complete, but they've not been told to move their trash back. The cans are blocking the sidewalk and making a mess along the sidewalk. It's gross and smells terrible. Please have residents move trash back to the alley.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002461&type=new_cs180301154109&viewRole=,DPW000002461,Assigned,"July 10, 2018 7:10 am",Rain has washed away part of the road by the curb in between my house and neighbor's. also taken out part of road over manhole.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002460&type=new_cs180221192758&viewRole=,DPW000002460,Assigned,"July 10, 2018 7:05 am","A person on Grayland near Mulberry has left a filthy mattress on the curb, partly blocking the sidewalk.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002459&type=new_cs180221192758&viewRole=,DPW000002459,Completed,"July 10, 2018 5:28 am","Im the alley behind 806 W. 28th St. against our red shed, there is a pile of collected storm debris and brush for three months. I have requested a bulk pick up before. Please send someone to collect this. Thank you.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000474&type=new_cs180301142929&viewRole=,DPU000000474,Assigned,"July 10, 2018 4:33 am",Opening is large enough for child to fit. Sink Hole has developed in front of it.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002458&type=new_cs180221194656&viewRole=,DPW000002458,Assigned,"July 9, 2018 9:38 pm","Tree in front of house is overgrown and branches are touching windows and roof. Also, the tree has uprooted the sidewalk and is a hazard for anyone walking down the street.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000473&type=new_cs180226204420&viewRole=,DPU000000473,Completed,"July 9, 2018 9:23 pm",Sodium vapor light burned out on light pole at corner of E Franklin and N 29th St,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000472&type=new_cs180226204420&viewRole=,DPU000000472,Completed,"July 9, 2018 9:17 pm",The street light on the N 29th St side of my house has burned out. Thanks for replacing it.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002457&type=new_cs180221194457&viewRole=,DPW000002457,Assigned,"July 9, 2018 8:12 pm",Vegetation along Walmsley Blvd between Dorset Road and Cottrell Road makes it impossible to see vehicles coming from the direction of Route 10 (Iron Bridge Road) without pulling partly into the road. The vegetation is on the same side of the road as the CVS at the intersection of Route 10 and Walmsley Blvd. Vegetation is at least 4 feet tall.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002456&type=new_cs180221194032&viewRole=,DPW000002456,Assigned,"July 9, 2018 6:53 pm",The alley is sporting gulley's where the heavy rains washed out gravel that was laid around old cobblestone,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000471&type=new_cs180301153010&viewRole=,DPU000000471,Assigned,"July 9, 2018 6:14 pm",Raised manhole cover in street. Is raised too high and causing damage to under carriage.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002455&type=new_cs180220201343&viewRole=,DPW000002455,Assigned,"July 9, 2018 6:13 pm",water pip fixed but brick never replaced. This pipe repair was done over a year ago. Brick needs to be put back.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002454&type=new_cs180221191046&viewRole=,DPW000002454,Assigned,"July 9, 2018 6:08 pm",Tree has been dead for 2 years,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002453&type=new_cs180221194656&viewRole=,DPW000002453,Assigned,"July 9, 2018 6:04 pm",Sidewalk tree has been dead for 2 years. Needs to be replaced.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002452&type=new_cs180301154109&viewRole=,DPW000002452,Completed,"July 9, 2018 5:27 pm",Malvern Avenue Southbound from Broad Street has been in disrepair for years. I see no excuse why at least the first two blocks South of Broad can't be repaved. It's really a disgrace for the city.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000470&type=new_cs180228141848&viewRole=,DPU000000470,Assigned,"July 9, 2018 4:42 pm",There is an odor coming from a nearby sewer and some waste along the street caller wants it to be checked out says this has been happening for about 6 to 8 weeks.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002450&type=new_cs180221194656&viewRole=,DPW000002450,Assigned,"July 9, 2018 4:40 pm",there is a tree limbs hanging down into the street. that when the resident drives by it hits his truck everytime. He wants someone to come and trim it because he doesnt want it to fall on someone car or on a person,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002449&type=new_cs180221192758&viewRole=,DPW000002449,Completed,"July 9, 2018 4:38 pm",Tree debris on the front of this property by the driveway.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002448&type=new_cs180221194656&viewRole=,DPW000002448,Assigned,"July 9, 2018 4:36 pm",Giant branch broke off tree blocking part of the rd,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000469&type=new_cs180226204420&viewRole=,DPU000000469,Completed,"July 9, 2018 4:34 pm",Streetlight is burning 24 hours a day. Sent this in several months ago to See Click Fix and received a confirmation # * You need to add this as an option for Streetlight Condition above,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002446&type=new_cs180301154109&viewRole=,DPW000002446,Completed,"July 9, 2018 4:11 pm",200 Block of N. 27th Street between Broad and E. Grace Street,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000467&type=new_cs180226204420&viewRole=,DPU000000467,Completed,"July 9, 2018 3:59 pm",street lamp is out,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000466&type=new_cs180228212504&viewRole=,DPU000000466,Assigned,"July 9, 2018 3:58 pm",Caller states the storm drain/ditch is clogged with yard debris and trash; requests to have unclogged,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002440&type=new_cs180221194656&viewRole=,DPW000002440,Assigned,"July 9, 2018 3:52 pm",needs dead limbs trimmed back,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000101&type=new_cs180529151322&viewRole=,RPD000000101,Completed,"July 9, 2018 3:51 pm",Caller states there is an abandon blue Chevrolet Trailblazer parked at the entrance of the alley by Wythemar St and Midlothian Tnpk; near Midlothian Village,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002439&type=new_cs180221194423&viewRole=,DPW000002439,Completed,"July 9, 2018 3:50 pm",Caller states a vehicle struck the sign and dragged it down the road. Old sign is currently in caller's yard.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000415&type=new_cs180301161330&viewRole=,PDR000000415,Completed,"July 9, 2018 3:49 pm",Caller states there is a blue Chevrolet Trailblazer; no plates or tags parked at the entrance of the alley near Midlothian Village,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002437&type=new_cs180221192758&viewRole=,DPW000002437,Completed,"July 9, 2018 3:42 pm",Trash was missed on Friday,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002436&type=new_cs180301154109&viewRole=,DPW000002436,Completed,"July 9, 2018 3:41 pm",There are potholes along the road.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002434&type=new_cs180301154109&viewRole=,DPW000002434,Completed,"July 9, 2018 3:29 pm","as you get off dtwn xpress way onto idlewood ave, there is ahuge pothole, that is damaging",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000465&type=new_cs180228212904&viewRole=,DPU000000465,Assigned,"July 9, 2018 3:27 pm",UPSET THAT ONE SIDE OF THE STREET IS GETTING PIPES PLACED INT HE DITCH BUT NOT ON THE SIDE WHERE CITIZEN LIVES,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002431&type=new_cs180221192758&viewRole=,DPW000002431,Completed,"July 9, 2018 3:26 pm",Mixture of trash and recycling in same can. Also ground trash from over flowing cans.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002430&type=new_cs180221194656&viewRole=,DPW000002430,Assigned,"July 9, 2018 3:22 pm","Citizen stated a tree was cut down and the limbs are laying on the side of the street. The stump also needs to be removed, citizens have to walk around into the street just to get around the stump.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002429&type=new_cs180221194656&viewRole=,DPW000002429,Assigned,"July 9, 2018 3:09 pm",There is a tree located between 3008 and 3009 Montrose Avenue that has a very large branch that is hanging between limbs/ If the branch falls it could damage a car or a pedestrian who maybe walking near the curb. The leaves on the branch has turned brown and if a strong wind was to come through I am afraid it could damage a car or injure a person.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002428&type=new_cs180221192758&viewRole=,DPW000002428,Assigned,"July 9, 2018 3:07 pm",Since moving to Richmond in mid-March I have tried numberous times to get a recycling bin to replace the one the former owner took with him. The City Services Recycling Office has been waiting on a call or e-mail response from someone in Finance for months to give the OK to let me have one. Nobody anywhere from the City of Richmond seems to want to help these folks or to help me as a fellow citizen. I have attached a copy of my latest request for help. Someone please make a call.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000099&type=new_cs180529151350&viewRole=,RPD000000099,Completed,"July 9, 2018 3:05 pm","have 20 -25 parked cars on 10th and Byrd , was told that it was private road but was told today that it was a public and he would like to know what type of signage",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002427&type=new_cs180221194656&viewRole=,DPW000002427,Assigned,"July 9, 2018 3:05 pm",This is a private tree and customer wants someone to come out and cut the limbs back. The tree is hanging in her back yard.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000464&type=new_cs180226204420&viewRole=,DPU000000464,Completed,"July 9, 2018 3:01 pm",STREETLIGHT IS CRACKED AND LEANING AND LOOKS LIKE IT COULD FALL ON SOME ONE,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000463&type=new_cs180301142929&viewRole=,DPU000000463,Completed,"July 9, 2018 2:49 pm",culvert was recently replaced by the grade of the ditch needs to be repaired because everything is washing away when it rain,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002423&type=new_cs180221194032&viewRole=,DPW000002423,Completed,"July 9, 2018 2:41 pm",citizen needs alley cleaned up and maintained there is a pile up of garbage there,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000462&type=new_cs180301142929&viewRole=,DPU000000462,Assigned,"July 9, 2018 2:31 pm",the drainage ditch in front of my home is crumbling and my yard is washing away into it and filling it with sand and dirt that I have to clean out. can you inspect for repair? Thank you,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002421&type=new_cs180221194423&viewRole=,DPW000002421,Completed,"July 9, 2018 2:30 pm","There used to be a bus stop at the the corner of Belmont and Monument. The bus stop was permanently closed. The bus stop sign was removed about a week ago, but the no parking sign remains.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002419&type=new_cs180221194032&viewRole=,DPW000002419,Assigned,"July 9, 2018 2:26 pm",Blacktop alley is breaking off and needs to be repaired.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002416&type=new_cs180221192758&viewRole=,DPW000002416,Completed,"July 9, 2018 2:04 pm",Tree debris in the ditch at this location from the storm need to be pickup asap. causing flooding.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002414&type=new_cs180221192758&viewRole=,DPW000002414,Completed,"July 9, 2018 1:54 pm",Tree debris is located in the alley behind this resident .,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002413&type=new_cs180221192758&viewRole=,DPW000002413,Assigned,"July 9, 2018 1:53 pm",silver can thats caged at waste basket at the bus stop has been pulled out and trash was emptied directly into basket .. garbage is now standing .. citizen would like to have someone come out and remove the trash thats underneath the limning ( trashbag),,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000461&type=new_cs180228212904&viewRole=,DPU000000461,Assigned,"July 9, 2018 1:38 pm",Citizen stated that the storm drain is clogged and is filled with debris. Please follow up.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000459&type=new_cs180226204420&viewRole=,DPU000000459,Completed,"July 9, 2018 1:20 pm",Code Enforcement officer called to report that a street light was out.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000458&type=new_cs180228155543&viewRole=,DPU000000458,Completed,"July 9, 2018 1:20 pm",right in front of property on driveway the is a large sinkhole goes into the sewerage drains 120 N Chatham Drive Richmond va 23222 been there for over 6 weeks,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002403&type=new_cs180221192541&viewRole=,DPW000002403,Assigned,"July 9, 2018 1:17 pm","Says someone is writing ""greasy"" on the side of home and there is writing all over the side of home.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002401&type=new_cs180221192541&viewRole=,DPW000002401,Assigned,"July 9, 2018 1:13 pm","Says someone keeps writing on the side of the garage ""Greasy"" in white spray paint.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000098&type=new_cs180327173306&viewRole=,RPD000000098,Completed,"July 9, 2018 1:11 pm",Caller states people in his neighborhood dump yard waste across the street from his house in a wooded lot.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002397&type=new_cs180221192541&viewRole=,DPW000002397,Assigned,"July 9, 2018 12:53 pm","I am very upset today to see that ""Greasy"" has tagged my garage. There have been 2 previous tags but ""Greasy"" is seen all over the city. Does the City remove graffiti ?",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000457&type=new_cs180226204420&viewRole=,DPU000000457,Completed,"July 9, 2018 12:47 pm",Fixture is broken. Pole is located at the SW corner of the intersection of Kensington Ave and N. Davis Ave.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002395&type=new_cs180221192758&viewRole=,DPW000002395,Completed,"July 9, 2018 12:44 pm",Caller states her trash was not picked up on Thursday after the holiday.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002394&type=new_cs180221194656&viewRole=,DPW000002394,Assigned,"July 9, 2018 12:43 pm",Caller states there is a tree behind his home in the back alley; she states that is is overgrown and blocking the streetlight making it very dark; he states the city came out and cut the tree two years ago and would like them to come back out,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002390&type=new_cs180221194656&viewRole=,DPW000002390,Assigned,"July 9, 2018 12:33 pm",tree branches are touching power lines afraid that with the storms the branches may possibly fall on vehicles,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000456&type=new_cs180226204420&viewRole=,DPU000000456,Completed,"July 9, 2018 12:29 pm",Citizen called to inform that there are 3 lights that out making it difficult and hazardous at night.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002389&type=new_cs180221194656&viewRole=,DPW000002389,Assigned,"July 9, 2018 12:29 pm",in the alley the tree is blocking the street light need to be cut back,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000455&type=new_cs180226204420&viewRole=,DPU000000455,Completed,"July 9, 2018 12:02 pm",Caller states the light in front of 1501 Claiborne St is blinking needs repair,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002386&type=new_cs180221192758&viewRole=,DPW000002386,Assigned,"July 9, 2018 11:48 am",There's an old mattress in the alley that needs to be hauled away.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000454&type=new_cs180226204420&viewRole=,DPU000000454,Completed,"July 9, 2018 11:47 am",the light is out at intersection on n 29th street and e Franklin st.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000453&type=new_cs180228212904&viewRole=,DPU000000453,Assigned,"July 9, 2018 11:40 am",Caller states trash and debris have clogged the drain causing water to stagnate and create a breeding ground for mosquitos and other insects.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002381&type=new_cs180221192758&viewRole=,DPW000002381,Assigned,"July 9, 2018 11:27 am","Couldn't figure out which category it fits under so I hope this works. There is a trash couch on my block on the sidewalk for many weeks now, I put it in see click fix last week and it said it was closed but nothing happened.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000097&type=new_cs180529151322&viewRole=,RPD000000097,Completed,"July 9, 2018 11:23 am",Citizen called to report that an older model truck has been parked in her community for 2 weeks and no one has come back to claim or work on it.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002380&type=new_cs180221194032&viewRole=,DPW000002380,Completed,"July 9, 2018 11:21 am",Alley got washed away with recent heavy rains. As is it is currently has big holes and ruts which collect water during rains. Please fix.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002379&type=new_cs180221194656&viewRole=,DPW000002379,Assigned,"July 9, 2018 11:21 am",Mrs. Brown called stating the tree at 1901 Peter Paul Blvd is leaning and may fall on her property. She states the tree may be dead and is requesting a removal is the tree.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002378&type=new_cs180301154109&viewRole=,DPW000002378,Completed,"July 9, 2018 11:20 am",Says there is a hole in the street and is getting bigger. Says someone from the city placed an orange barrel over the hole.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002377&type=new_cs180301154109&viewRole=,DPW000002377,Assigned,"July 9, 2018 11:19 am",from the 4120 -4310 dorcet road the road is over grown and needs trimming and also there is view block at the end on the corner also overgrowth is scraping the side of cars as they drive by,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000002376&type=new_cs180301154109&viewRole=,DPW000002376,Completed,"July 9, 2018 11:14 am",Large pothole,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000452&type=new_cs180226204420&viewRole=,DPU000000452,Completed,"July 9, 2018 10:54 am",Street light is out on the street near newly constructed house. Please fix.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000451&type=new_cs180226204420&viewRole=,DPU000000451,Completed,"July 9, 2018 10:52 am",Alley behind 1510 Porter st has a street light which is out near dumpster. Please fix.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000450&type=new_cs180226204420&viewRole=,DPU000000450,Completed,"July 9, 2018 10:51 am",Light out in front of 3400 McRand St. Richmond VA,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000449&type=new_cs180228141848&viewRole=,DPU000000449,Completed,"July 9, 2018 10:47 am",SMELLS LIKE AN ANIMAL MAY HAVE DIED IN ONE OF THE SEWERS ON THE STREET. NOT SURE WHICH EXACT SEWER BUT CAN SMELL THE ORDER THROUGHOUT THE STREET,,,,,,,,
