Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014446&type=new_cs180221194032&viewRole=,DPW000014446,Assigned,2018-12-19-2:34-pm,Alley is in awful shape. Please help..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014445&type=new_cs180301154109&viewRole=,DPW000014445,Assigned,2018-12-19-2:32-pm,pothole that damaged her vehicle a cone needs to be sitting inside of it.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014443&type=new_cs180301154109&viewRole=,DPW000014443,Assigned,2018-12-19-2:18-pm,Large pothole in travel lane on Huguenot Road in northbound lanes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014442&type=new_cs180221192758&viewRole=,DPW000014442,Assigned,2018-12-19-2:04-pm,left a lot of trash and sitting right on the sidewalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014439&type=new_cs180301154109&viewRole=,DPW000014439,Assigned,2018-12-19-1:50-pm,citizen state there is a pot hole in alley behind her property
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014438&type=new_cs180301154109&viewRole=,DPW000014438,,2018-12-19-1:29-pm,"there are 3 potholes 9 towana , 11 towana , and 13 towana."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014431&type=new_cs180301154109&viewRole=,DPW000014431,,2018-12-19-12:50-pm,citizen states the alley behind has a huge pothole in alley that need to be repaired.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003146&type=new_cs180226204420&viewRole=,DPU000003146,,2018-12-19-12:48-pm,Blinking light behind at 3331 Hanover Ave in alley way KM22 1756M VEP3779.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003145&type=new_cs180226204420&viewRole=,DPU000003145,,2018-12-19-12:45-pm,Alley way (1) streetlight is out. 3321 Hanover Ave. H0002 1756J VEP KM15.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003144&type=new_cs180226204420&viewRole=,DPU000003144,,2018-12-19-11:46-am,1416 Park Ave; (1) streetlight is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003143&type=new_cs180226204420&viewRole=,DPU000003143,,2018-12-19-11:44-am,1416 Park Ave; (1) lights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014422&type=new_cs180221192758&viewRole=,DPW000014422,Assigned,2018-12-19-11:30-am,Trash and storm limbs.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003142&type=new_cs180226204420&viewRole=,DPU000003142,,2018-12-19-11:10-am,N 27th St @ Grace St (1) light out in the Alley way.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003141&type=new_cs180226204420&viewRole=,DPU000003141,,2018-12-19-11:06-am,Intersection of Franklin St @ Libby Terrace (1) streetlight light.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014412&type=new_cs180301154109&viewRole=,DPW000014412,Assigned,2018-12-19-10:46-am,"There is pothole that keeps appearing every 6-8 months in front of my house. As soon as the city fixes the pothole, it starts to deteriorate and will eventually re-appear."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014411&type=new_cs180301154109&viewRole=,DPW000014411,Assigned,2018-12-19-10:46-am,Large pothole in N Laurel St in front of the cathedral.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003140&type=new_cs180226204420&viewRole=,DPU000003140,,2018-12-19-10:43-am,Between 27th -29th St @ Franklin St (2) lights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014408&type=new_cs180221194423&viewRole=,DPW000014408,Assigned,2018-12-19-10:36-am,The stop sign has been removed. Please replace.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003139&type=new_cs180226204420&viewRole=,DPU000003139,,2018-12-19-10:23-am,Directly behind the address of 306 Bancraft Ave. (1) streetlight is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003138&type=new_cs180228155543&viewRole=,DPU000003138,Assigned,2018-12-19-10:20-am,"A deep hole, approximately 10 inches in diameter and more than a foot deep has formed at the base of the fire hydrant in front of my home."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014406&type=new_cs180301154109&viewRole=,DPW000014406,Assigned,2018-12-19-10:10-am,citizen states that pothole is huge and very dangerous..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014405&type=new_cs180221192758&viewRole=,DPW000014405,Assigned,2018-12-19-10:07-am,"Large leaf pile on Park Ave in front of 4517 Park Ave. Pile has been there for weeks and leaves are scattering across the street and elsewhere. Per resident, $30 request for pickup has been requested, but has not occurred."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014397&type=new_cs180221194251&viewRole=,DPW000014397,,2018-12-19-9:16-am,Citizen states that the traffic light is not working correctly; the timing is off and changes too quickly or not at all since the christmas parade; please fix.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014396&type=new_cs180301154109&viewRole=,DPW000014396,Assigned,2018-12-19-9:14-am,Caller states there are multiple pot holes on Mt Erin near Malone St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014394&type=new_cs180301154109&viewRole=,DPW000014394,Assigned,2018-12-19-9:12-am,Caller states there are multiple pot holes along Waverly Ave near Nelwood Dr..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014393&type=new_cs180301154109&viewRole=,DPW000014393,Assigned,2018-12-19-9:10-am,Caller states she previously submitted a request for this block DPW000010808 and it was 'completed' but she states no repair was done.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014389&type=new_cs180301154109&viewRole=,DPW000014389,Assigned,2018-12-19-9:04-am,Pothole is about 3 feet wide at intersection of Forest Hill Ave and Hathaway Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014381&type=new_cs180301154109&viewRole=,DPW000014381,,2018-12-19-8:38-am,Citizen has reported a large piece of metal blocking one lane coming from the northbound side of the 14th St bridge.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014380&type=new_cs180221194423&viewRole=,DPW000014380,,2018-12-19-8:22-am,street sign repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014378&type=new_cs180301154109&viewRole=,DPW000014378,,2018-12-19-7:53-am,major Pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003137&type=new_cs180228155543&viewRole=,DPU000003137,Assigned,2018-12-19-7:42-am,sink hole has not been fixed right by sewer has grown more than 13 inches old case number dpu%2434.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014377&type=new_cs180301154109&viewRole=,DPW000014377,Assigned,2018-12-19-6:40-am,"Water meter leaking water on to street that is causing ice on road surface. Water meter for 7572 is located on right side of house on Lewis Avenue, water leaks from there on to Rockfalls."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014376&type=new_cs180301154109&viewRole=,DPW000014376,,2018-12-19-3:54-am,This is an axel breaking crater size pothole. It is located at the edge of the shoulder lane on Forest Hill Ave. Closest landmark is 7Eleven. Also immefiately after where Hathaway Intersects Forest Hill Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003136&type=new_cs180226204420&viewRole=,DPU000003136,,2018-12-19-12:49-am,Light out in front of 3801 Midlothian Tpk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014375&type=new_cs180301154109&viewRole=,DPW000014375,Assigned,2018-12-18-9:59-pm,"There is a large pot hole on the corner of Forest Hill and Hathaway Road, on the 7-11 side of the street. It's in the right hand lane, immediately before the bus stop. It's quite large and to miss it you have to swerve into the other lane. I've almost seen a few people wreck swerving to miss it. It's quite deep.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014374&type=new_cs180221192758&viewRole=,DPW000014374,Assigned,2018-12-18-9:35-pm,Trash and debris in alleyway needs to be cleaned. The neighbors and myself have been picking up trash everyday. We are done and don't know what we are touching.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014373&type=new_cs180221194032&viewRole=,DPW000014373,Assigned,2018-12-18-9:32-pm,Entrance to alley way needs have gravel put down.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003135&type=new_cs180226204420&viewRole=,DPU000003135,,2018-12-18-9:10-pm,"Requesting the repair of a broken gaslight. Clear glass and milk glass are broken, metal bracket is bent, and mantels are gone."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014366&type=new_cs180221194032&viewRole=,DPW000014366,Assigned,2018-12-18-4:47-pm,resident is stating that she needs gravel in her driveway. because she street is chipped so when she comes into her driveway she has to take her time so it wouldnt damage her car.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014365&type=new_cs180301154109&viewRole=,DPW000014365,Assigned,2018-12-18-4:40-pm,20th street between east Cary street and east broad street is riddled with potholes and sections where pavement has been ripped up. The entire section of 20th street between Cary and broad needs to be completely repaved. The current pavement looks to be approximately 20 years old and hasn’t been touched or repaired since.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014363&type=new_cs180301154109&viewRole=,DPW000014363,Assigned,2018-12-18-4:28-pm,18th Street in Shockoe Bottom between east Main Street and east broad street is riddled with old potholes and unleveled pavement that causes damage to vehicles..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014362&type=new_cs180301154109&viewRole=,DPW000014362,Assigned,2018-12-18-4:21-pm,Several large potholes on 21st street between east Cary street and east broad street cause damage to vehicles. The entire section of 21st street between Cary and broad needs to be repaired.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014360&type=new_cs180301154109&viewRole=,DPW000014360,Assigned,2018-12-18-4:17-pm,East Cary street from 15th street until 21st Street is riddled with significant pot holes and sections of road that is tore apart. Large chunks of road have been missing for years. Some is blacktop and small sections have the old cobblestone exposed that is probably from 30 years ago or older. All of these blocks need to be completely repaved. Shockoe Bottom roads have been neglected by the city for years..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000455&type=new_cs180529151322&viewRole=,RPD000000455,,2018-12-18-4:17-pm,Vehicle was cited by Property Maint. Code Enf. for expired tags and inspection when parked in rear yard. Vehicle has been moved to the street. Seibert's could not tow as requested. Red Ford Taurus.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003133&type=new_cs180226204420&viewRole=,DPU000003133,,2018-12-18-4:08-pm,CITIZEN IS REQUEST STREETLIGHT REPAIR.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003132&type=new_cs180228212904&viewRole=,DPU000003132,Assigned,2018-12-18-4:07-pm,Storm drain completely blocked and water has no where to go it backs up in the street when it rains. It is probably vegetation related but system wouldn't take yes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014358&type=new_cs180301154109&viewRole=,DPW000014358,Assigned,2018-12-18-4:06-pm,Citizen states there are really larger pot hole in the middle of the alley in the 2600 block of Cary and Main.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003131&type=new_cs180228212904&viewRole=,DPU000003131,Assigned,2018-12-18-4:03-pm,Storm drain concern; the water backs up in the street 3 feet wide and has no where to go.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014356&type=new_cs180221194032&viewRole=,DPW000014356,Assigned,2018-12-18-3:57-pm,alley repair needed between Kensington and Stuart. Caller states the alley is full of ruts and is real muddy and impassable with a vehicle.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014351&type=new_cs180221190731&viewRole=,DPW000014351,Assigned,2018-12-18-3:43-pm,Light pole was knocked down that had speed limit sign mounted on it. Now to speedlimit sign and citizen reports that people going through community too quickly.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003130&type=new_cs180228155543&viewRole=,DPU000003130,Assigned,2018-12-18-3:41-pm,"the sinkholes in her ditch , there are sticks in the ditch so they can not be identified."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003129&type=new_cs180226204420&viewRole=,DPU000003129,,2018-12-18-3:39-pm,Streetlight pole knocked down and needs to be replaced on Williamsburg Rd between RR tracks and 31st St westbound.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003128&type=new_cs180226204420&viewRole=,DPU000003128,,2018-12-18-3:35-pm,Streetlight pole on Williamsburg Rd Eastbound on the side of 5111 Hatcher St was knocked down and needs to be replaced.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014348&type=new_cs180301154109&viewRole=,DPW000014348,Assigned,2018-12-18-3:21-pm,Citizen states there are a number of pot holes at 3024 and 3016 West Leigh Street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014342&type=new_cs180221192758&viewRole=,DPW000014342,Assigned,2018-12-18-2:50-pm,Bulk trash pick up needed for student furniture and box spring dumped in the alley.
